epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,13238.8,0.79824,0.7875,1.32669,0.78733,0.55531,0.67029,0.3802,0.99555,0.97415,1.73854,0.002755,0.002755,0.002755
163,13321,0.80203,0.78496,1.32197,0.78443,0.55843,0.67091,0.38101,0.99582,0.97286,1.74063,0.00271,0.00271,0.00271
164,13403.6,0.79806,0.78508,1.3157,0.79324,0.55607,0.66957,0.38012,0.99519,0.97196,1.73945,0.002665,0.002665,0.002665
165,13486,0.80254,0.79154,1.31917,0.75731,0.5715,0.66973,0.38028,0.99455,0.96909,1.73996,0.00262,0.00262,0.00262
166,13569.5,0.79532,0.78544,1.31947,0.76411,0.56798,0.67063,0.38181,0.99297,0.96762,1.7396,0.002575,0.002575,0.002575
167,13651.9,0.79152,0.77852,1.30797,0.75035,0.57917,0.67084,0.382,0.99295,0.96778,1.74205,0.00253,0.00253,0.00253
168,13734.7,0.78822,0.77978,1.3094,0.77445,0.56629,0.67093,0.38217,0.99211,0.96543,1.74261,0.002485,0.002485,0.002485
169,13817.3,0.78964,0.77905,1.31057,0.77157,0.56854,0.67101,0.38204,0.99178,0.96626,1.7434,0.00244,0.00244,0.00244
170,13899.9,0.79151,0.78107,1.31155,0.75468,0.57809,0.67199,0.38193,0.9903,0.96467,1.74211,0.002395,0.002395,0.002395
171,13982.1,0.78593,0.77306,1.31138,0.74934,0.57941,0.67016,0.38137,0.99023,0.96362,1.74316,0.00235,0.00235,0.00235
172,14065,0.78619,0.77137,1.30404,0.7604,0.57766,0.67254,0.38245,0.98911,0.96294,1.73748,0.002305,0.002305,0.002305
173,14148.6,0.77998,0.76232,1.29938,0.75908,0.57881,0.67289,0.38243,0.98882,0.96317,1.7371,0.00226,0.00226,0.00226
174,14231.6,0.78353,0.76206,1.2971,0.76337,0.58034,0.67326,0.38295,0.98801,0.96329,1.73608,0.002215,0.002215,0.002215
175,14315.1,0.78048,0.76332,1.30273,0.75961,0.58315,0.67343,0.38363,0.98757,0.96402,1.7359,0.00217,0.00217,0.00217
176,14398.5,0.77796,0.75931,1.301,0.76211,0.58371,0.67379,0.38408,0.98698,0.9642,1.73567,0.002125,0.002125,0.002125
177,14482.2,0.77987,0.75439,1.30202,0.76563,0.57809,0.6735,0.38392,0.98663,0.96669,1.7369,0.00208,0.00208,0.00208
178,14567.1,0.77883,0.76213,1.29818,0.77512,0.5736,0.67502,0.38452,0.98628,0.96734,1.73689,0.002035,0.002035,0.002035
179,14650.6,0.77397,0.75393,1.29306,0.77726,0.57439,0.67466,0.38527,0.9858,0.96734,1.73953,0.00199,0.00199,0.00199
180,14734.1,0.76995,0.75287,1.29345,0.77252,0.57617,0.67559,0.38588,0.98546,0.96699,1.73912,0.001945,0.001945,0.001945
181,14816.6,0.77095,0.75586,1.28943,0.77385,0.57671,0.67544,0.38617,0.98565,0.96609,1.74046,0.0019,0.0019,0.0019
182,14898.3,0.76264,0.74788,1.28947,0.76273,0.58258,0.6755,0.38635,0.98472,0.96526,1.73865,0.001855,0.001855,0.001855
183,14980.3,0.77252,0.75955,1.2863,0.77003,0.57921,0.67422,0.38707,0.98429,0.96475,1.73877,0.00181,0.00181,0.00181
